Date,Name,Type,Quantity,Units,Calories,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
08/08/2018,Bananinha,Lunch,1.0,Serving,79,0,1.20,19,0,n/a,2.30,0,34
08/08/2018,Whole Wheat Pita Bread,Lunch,1.5,Servings,180,1.80,6.60,37.20,n/a,n/a,n/a,n/a,n/a
08/08/2018,Avocado,Dinner,0.667,Each,215,19.65,2.68,11.44,2.84,0.88,8.98,0,9.38
08/08/2018,"Ground Beef, Grass-fed, 85% Lean, Raw",Dinner,0.5,Pound,531,41.9,40.2,0,17.88,1.33,0,149.42,133.41
08/08/2018,Corn Tortillas,Dinner,3.0,Each,150,1.50,3,31.50,0,3,3,0,30
08/08/2018,Sour Cream,Dinner,1.5,Servings,173,13.50,3,7.50,10.50,3,0,57,45
08/07/2018,Protein Powder - Creamy Chocolate Fudge,Breakfast,2.0,Scoops,150,4,21,15,0.50,0,7,0,200
08/07/2018,Blueberries,Breakfast,30.0,Each,23,0.13,0.30,5.91,0.1,4.6,0.98,0,0.41
08/07/2018,Almonds Pink Himalayan Salt,Breakfast,30.0,Pieces,213,18.75,7.50,6.25,1.25,1.25,3.75,0,168.75
08/07/2018,Turkey Skillet Scramble,Breakfast,1.0,Serving,350,14,27,30,3.50,15,6,125,690
08/07/2018,"Pork, Shoulder, Boston Roast, Cooked",Lunch,10.0,Ounces,763,53.47,65.52,0,19.76,0,0,243.81,189.94
08/07/2018,Organic Red Beets,Lunch,1.5,Pieces,60,0,3,10.50,0,9,3,0,0
08/07/2018,"Barbeque Sauce, Whiskey Maple",Lunch,3.0,Tablespoons,105,0,1.50,24,0,21,1.50,0,570
08/07/2018,"Pizza, Thin 'N Crispy, Slice, Meat Lover's, 12""",Dinner,2.5,Each,700,40,32.50,55,15,10,2.50,100,2150
08/07/2018,"Chicken Breast, Skinless, Cooked",Dinner,3.0,Ounces,140,3.4,26.38,0,0.86,0,0,72.29,62.94
08/07/2018,"Pasta, Fettuccine Alfredo",Dinner,0.667,Serving,674,37.35,20.1,64.70,22.68,3.34,4.67,103.39,566.95
08/06/2018,Protein Powder - Creamy Chocolate Fudge,Breakfast,2.0,Scoops,150,4,21,15,0.50,0,7,0,200
08/06/2018,Premium Steak Strips - Korean BBQ - 1oz/28g,Breakfast,56.0,Grams,160,2,20,14,0,14,0,50,900
08/06/2018,"Peach, Medium",Breakfast,1.0,Each,59,0.38,1.37,14.31,0.2,12.59,2.25,0,0
08/06/2018,Almonds Pink Himalayan Salt,Breakfast,24.0,Pieces,170,15,6,5,1,1,3,0,135
08/06/2018,"Pork, Shoulder, Boston Roast, Cooked",Lunch,9.0,Ounces,686,48.12,58.96,0,17.78,0,0,219.43,170.95
08/06/2018,Organic Red Beets,Lunch,1.0,Piece,40,0,2,7,0,6,2,0,0
08/06/2018,Sweet Hawaiian Sandwich Buns,Dinner,1.0,Serving,180,1.50,5,34,0,5,1,0,320
08/06/2018,Sweet Potato Puffs,Dinner,84.0,Grams,140,4,1,24,0,8,2,0,230
08/06/2018,"Ground Beef, 80% Lean, Broiled",Dinner,0.5,Pound,615,40.41,58.40,0,15.31,0,0,206.38,170.10
08/06/2018,Avocado,Dinner,0.5,Each,161,14.73,2.1,8.57,2.13,0.66,6.73,0,7.4
08/06/2018,Mini Egg White Thins,Morning Nosh,6.0,Servings,270,6,24,24,n/a,n/a,n/a,n/a,n/a
08/12/2018,HealthKit Workout,Exercise,48,minutes,0.0
08/12/2018,Calorie Burn Bonus,Exercise,0,minutes,823.0
08/11/2018,HealthKit Workout,Exercise,11,minutes,0.0
08/11/2018,HealthKit Workout,Exercise,9,minutes,0.0
08/11/2018,HealthKit Workout,Exercise,2,minutes,0.0
08/11/2018,HealthKit Workout,Exercise,7,minutes,0.0
08/11/2018,HealthKit Workout,Exercise,18,minutes,0.0
08/11/2018,HealthKit Workout,Exercise,41,minutes,0.0
08/11/2018,Calorie Burn Bonus,Exercise,0,minutes,978.0
08/10/2018,HealthKit Workout,Exercise,84,minutes,0.0
08/10/2018,Calorie Burn Bonus,Exercise,0,minutes,1344.0
08/09/2018,HealthKit Workout,Exercise,12,minutes,0.0
08/09/2018,HealthKit Workout,Exercise,8,minutes,0.0
08/09/2018,HealthKit Workout,Exercise,19,minutes,0.0
08/09/2018,Calorie Burn Bonus,Exercise,0,minutes,839.0
08/08/2018,HealthKit Workout,Exercise,21,minutes,0.0
08/08/2018,HealthKit Workout,Exercise,56,minutes,0.0
08/08/2018,HealthKit Workout,Exercise,136,minutes,0.0
08/08/2018,Calorie Burn Bonus,Exercise,0,minutes,1595.0
08/07/2018,HealthKit Workout,Exercise,86,minutes,0.0
08/07/2018,Calorie Burn Bonus,Exercise,0,minutes,1154.0
08/06/2018,HealthKit Workout,Exercise,132,minutes,0.0
08/06/2018,Calorie Burn Bonus,Exercise,0,minutes,1645.0
