Date,Name,Type,Quantity,Units,Calories,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
01/26/2019,"Beef, Ground Chuck 80/20",Morning Nosh,0.25,Pound,280,22,19,0,9,0,0,80,75
01/26/2019,Avocado,Morning Nosh,0.5,Each,161,14.73,2.1,8.57,2.13,0.66,6.73,0,7.4
01/26/2019,Tillamoo Medium Cheddar Cheese,Morning Nosh,0.75,Ounce,83,6.75,5.25,0,4.50,0,0,18.75,127.50
01/26/2019,Snacking Rounds,Morning Nosh,3.0,Servings,210,3,6,39,0,9,3,0,210
01/26/2019,"Donut, Chocolate Frosted Cake",Morning Nosh,0.75,Each,263,14.25,3,30,6.75,15,0.75,18.75,255
01/26/2019,Original Dots Cookies 'n Cream,Dessert,1.75,Cups,245,5.25,3.50,47.25,1.75,40.25,n/a,n/a,113.75
01/25/2019,Egg White Chicken Grill,Breakfast,1.0,Serving,300,6,25,31,3,1,1,55,970
01/25/2019,Bacon,Breakfast,2.0,Slices,80,6,7,0,n/a,n/a,0,n/a,170
01/25/2019,"Chicken, Breast, Grilled, w/o Skin",Breakfast,0.125,Pound,79,1.70,14.97,0,0.51,0,0,40.82,35.72
01/25/2019,Medium Fruit Cup,Breakfast,1.0,Serving,45,0,0,12,0,9,2,0,0
01/25/2019,Chick fil a Greek Parfait w/ Granola,Breakfast,1.0,Serving,230,5,8,21,n/a,14,2,n/a,n/a
01/25/2019,"Bread, Pita, White",Lunch,1.0,Each,165,0.72,5.46,33.42,0.10,0.78,1.32,0,321.60
01/25/2019,Gyro Meat (4 slices),Lunch,1.5,Each,510,37.50,22.50,16.50,15,1.50,0,120,1350
01/25/2019,"Hamburger, Whataburger, Triple Meat",Dinner,1.0,Each,"1,120",68,61,58,26,13,2,192,1759
01/25/2019,"Whey Protein, Double Rich Chocolate, Gold Standard",Morning Nosh,1.0,Serving,120,1,24,3,0.50,1,0,30,60
01/25/2019,Walnut Brownie,Dessert,50.0,Grams,294,11.76,1.47,38.24,1.47,27.94,5.88,n/a,n/a
01/25/2019,Protein Milk,Dessert,1.0,Cup,180,9,12,13,n/a,12,n/a,40,135
01/24/2019,Herb crusted chicken,Breakfast,1.0,Serving,300,8,26,33,3,3,4,85,540
01/24/2019,Chicken With Risotto,Breakfast,1.0,Serving,300,6,35,27,n/a,n/a,3,n/a,490
01/24/2019,Wild Alaskan Sockeye Salmon,Lunch,212.0,Grams,340,16,48,0,4,0,0,92,760
01/24/2019,"Chips, Cantina, Traditional",Dinner,38.0,Grams,204,10.86,2.71,24.43,1.36,0,1.36,0,149.29
01/24/2019,"Beef, Ground Chuck 80/20",Dinner,1.0,Pound,"1,120",88,76,0,36,0,0,320,300
01/24/2019,Tillamoo Medium Cheddar Cheese,Dinner,2.0,Ounces,220,18,14,0,12,0,0,50,340
01/24/2019,Avocado,Dinner,0.75,Each,241,22.10,3.2,12.86,3.20,0.99,10.10,0,10.55
01/24/2019,"Sour Cream, Regular",Dinner,4.0,Tablespoons,120,10,2,4,7,2,0,40,30
01/24/2019,"Rice, Brown",Dinner,1.0,Serving,210,5.50,4,36,1,0,2.50,0,195
01/24/2019,"Beans, Black",Dinner,1.0,Serving,120,1,7,22,0,0,12,0,260
01/24/2019,"Whey Protein, Double Rich Chocolate, Gold Standard",Morning Nosh,1.0,Serving,120,1,24,3,0.50,1,0,30,60
01/24/2019,Protein Milk,Dessert,1.0,Cup,180,9,12,13,n/a,12,n/a,40,135
01/24/2019,Walnut Brownie,Dessert,50.0,Grams,294,11.76,1.47,38.24,1.47,27.94,5.88,n/a,n/a
01/23/2019,"Milk, Skim, w/ Vitamin A & D",Lunch,1.25,Cups,104,0.25,10.32,15.19,0.15,15.59,0,6.13,128.63
01/23/2019,"Crisps, Potato, Baked, Original",Lunch,1.25,Ounces,152,2.53,2.53,29.11,0,2.53,2.53,0,170.86
01/23/2019,Turkey Bacon Guacamole Wrap,Lunch,1.333,Servings,820,110.64,37.32,78.65,n/a,n/a,n/a,n/a,n/a
01/23/2019,"Egg Roll, Chicken",Dinner,1.0,Each,155,4,5.50,24,0.75,6,1.50,5,425
01/23/2019,"Rice, White, Basmati, Cooked",Dinner,1.0,Cup,204,0.60,4.90,43.30,0.30,0,0.90,0,2
01/23/2019,Oriental stir fry w/sauce,Dinner,283.0,Grams,152,0,5.5,25.27,0,15.16,5.5,0,960.18
01/23/2019,"Chicken, Breast, Boneless, Skinless, w/ Rib Meat",Dinner,1.0,Pound,567,16.20,101.25,0,6.7,0,0,263.25,162
01/23/2019,"Ham, Smoked, Black Forest",Morning Nosh,0.125,Pound,61,1.1,10.12,2.2,0,2.2,0,30.37,566.99
01/23/2019,Tillamoo Medium Cheddar Cheese,Morning Nosh,0.5,Ounce,55,4.50,3.50,0,3,0,0,12.50,85
01/23/2019,Avocado,Morning Nosh,0.5,Each,161,14.73,2.1,8.57,2.13,0.66,6.73,0,7.4
01/23/2019,"Bread, White, Extra Thin",Morning Nosh,2.0,Slices,140,2,4,26,0,4,n/a,0,240
01/23/2019,Snacking Rounds-Cranberry Orange,Morning Nosh,2.0,Servings,140,0,4,28,0,4,2,0,140
01/22/2019,"Chicken Nuggets, Grilled, 12 piece",Dinner,2.0,Servings,400,9,68,12,3,2,0,220,1600
01/22/2019,"Salad, Spicy Southwest",Dinner,1.0,Each,420,19,34,32,6,7,8,65,930
01/22/2019,"Sauce, Barbecue Sauce",Dinner,4.0,Packages,180,0,0,40,n/a,n/a,n/a,n/a,n/a
01/22/2019,Grass Fed Whey Chocolate,Morning Nosh,1.0,Serving,120,0.50,24,6,0,0,2,5,130
01/22/2019,"Chicken Nuggets, 8 Piece",Morning Nosh,1.667,Servings,450,21.67,46.68,16.67,4.17,1.67,1.67,116.69,1767.2
01/21/2019,Snacking Rounds,Breakfast,1.0,Serving,70,1,2,13,0,3,1,0,70
01/21/2019,"Eggs - Organic Pasture-Raised, Large Grade A",Breakfast,3.0,Each,210,15,18,0,4.50,0,0,555,210
01/21/2019,Bacon,Breakfast,3.0,Slices,120,9,10.50,0,n/a,n/a,0,n/a,255
01/21/2019,Tillamoo Medium Cheddar Cheese,Breakfast,0.75,Ounce,83,6.75,5.25,0,4.50,0,0,18.75,127.50
01/21/2019,"Butter, Pure Irish",Breakfast,0.25,Tablespoon,25,2.75,0,0,2,0,0,7.50,0
01/21/2019,"Bread, Wheat",Breakfast,2.0,Slices,154,2.11,6.33,27.56,0.46,3.34,2.9,0,302.18
01/21/2019,"Jelly, Strawberry",Breakfast,1.0,Tablespoon,50,0,0,13,0,12,0,0,0
01/21/2019,"Milk, Whole",Breakfast,1.25,Cups,200,10,10,16.25,6.25,15,0,43.75,168.75
01/21/2019,"Bun, Hot Dog, Plain",Dinner,3.0,Each,360,5.59,12.26,63.79,1.41,8.6,2.71,0,617.91
01/21/2019,"Hot Dog, Angus Beef Uncured",Dinner,3.0,Servings,510,45,18,6,18,0,0,105,1110
01/21/2019,Tillamoo Medium Cheddar Cheese,Dinner,1.0,Ounce,110,9,7,0,6,0,0,25,170
01/21/2019,"Chili, Chunky, No Beans",Dinner,1.0,Can,210,8,16,19,3.50,6,4,40,1130
01/21/2019,"Cheetos, Puffs",Dinner,30.0,Pieces,346,23.8,4.62,30,3.46,2.31,1.15,0,692.31
01/21/2019,"Cookie, Chocolate Chip, Large",Dinner,1.0,Each,190,9.32,2.5,25.54,3.98,14.6,0.96,0,118.40
01/21/2019,"Pizza, Pepperoni, 14"", Fast Food",Dinner,3.0,Slices,894,36.39,39.95,101.93,15.78,12.34,4.86,87.48,2047.68
01/21/2019,"Soda, Pepsi",Dinner,1.5,Cans,225,0,0,61.50,0,61.50,0,0,45
01/21/2019,"Whey Protein, Double Rich Chocolate, Gold Standard",Morning Nosh,1.0,Serving,120,1,24,3,0.50,1,0,30,60
01/21/2019,"Doughnut, Glazed, Medium",Morning Nosh,3.0,Each,718,34.38,11.18,91.15,9.79,35.14,3.78,54,696.60
01/21/2019,"Sausage, Kolaches, Baked In Dough, Smkd",Morning Nosh,4.0,Ounces,338,11.94,9.95,45.76,3.98,9.95,0,19.89,755.99
01/21/2019,"Pocky, Chocolate",Morning Nosh,0.25,Package,48,1.75,1,7.25,1,3.25,0.25,0,23.75
01/21/2019,"Candy, Fruit, Original, Bite Size",Morning Nosh,0.125,Cup,85,1,0,18.50,0,15.50,0,0,2.50
01/27/2019,HealthKit Workout,Exercise,65,minutes,0.0
01/27/2019,Calorie Burn Bonus,Exercise,0,minutes,1072.0
01/26/2019,HealthKit Workout,Exercise,75,minutes,0.0
01/26/2019,HealthKit Workout,Exercise,66,minutes,0.0
01/26/2019,Calorie Burn Bonus,Exercise,0,minutes,1520.0
01/25/2019,HealthKit Workout,Exercise,70,minutes,0.0
01/25/2019,Calorie Burn Bonus,Exercise,0,minutes,730.0
01/24/2019,HealthKit Workout,Exercise,63,minutes,0.0
01/24/2019,Calorie Burn Bonus,Exercise,0,minutes,1096.0
01/23/2019,HealthKit Workout,Exercise,40,minutes,0.0
01/23/2019,Calorie Burn Bonus,Exercise,0,minutes,620.0
01/22/2019,HealthKit Workout,Exercise,51,minutes,0.0
01/22/2019,Calorie Burn Bonus,Exercise,0,minutes,620.0
01/21/2019,HealthKit Workout,Exercise,54,minutes,0.0
01/21/2019,Calorie Burn Bonus,Exercise,0,minutes,761.0
